Temps (s),Valeur singulière Max
96.99999999999876,22.30628922022929
97.9999999999987,22.02308844401241
98.99999999999865,21.74371269543031
99.9999999999986,21.46811760895208
100.99999999999854,21.19625257458146
101.99999999999848,20.92806166189512
102.99999999999842,20.663484966517505
103.99999999999837,20.40246015679649
104.99999999999831,20.144923987441615
105.99999999999825,19.8908135844384
106.9999999999982,19.6400673757846
107.99999999999814,19.39262562590548
108.99999999999808,19.14843060912024
109.99999999999802,18.907426514684733
110.99999999999797,18.669559204645008
111.99999999999791,18.434775944957885
112.99999999999785,18.203025205160827
113.9999999999978,17.974256581546477
114.99999999999774,17.748420854207694
115.99999999999768,17.525470149545118
116.99999999999763,17.305358154200505
117.99999999999757,17.088040317373636
118.99999999999751,16.873473985566985
119.99999999999746,16.661618433113983
120.9999999999974,16.452434777457416
121.99999999999734,16.245885793583007
122.99999999999729,16.04193566170362
123.99999999999723,15.840549692601694
124.99999999999717,15.641694074813588
125.99999999999712,15.445335678325593
126.99999999999706,15.251441933743452
127.999999999997,15.059980788061212
128.99999999999696,14.87092072224735
129.9999999999969,14.68423080507227
130.99999999999685,14.499880753654256
131.9999999999968,14.317840974172633
132.99999999999673,14.138082564666572
133.99999999999667,13.96057727335421
134.99999999999662,13.785297417624918
135.99999999999656,13.612215778187185
136.9999999999965,13.441305487991487
137.99999999999645,13.272539935778514
138.9999999999964,13.105892699852431
139.99999999999633,12.941337520303414
140.99999999999628,12.778848309309835
141.99999999999622,12.618399191333491
142.99999999999616,12.459964559622097
143.9999999999961,12.303519133421439
144.99999999999605,12.149038001821248
145.999999999996,11.996496644580434
146.99999999999594,11.845870926391626
147.99999999999588,11.697137067379106
148.99999999999582,11.550271597783821
149.99999999999577,11.405251307750225
150.9999999999957,11.26205320342949
151.99999999999565,11.120654478405706
152.9999999999956,10.981032505419268
153.99999999999554,10.843164848532457
154.99999999999548,10.707029291372072
155.99999999999542,10.572603873857052
156.99999999999537,10.439866928482733
157.9999999999953,10.308797107942073
158.99999999999525,10.179373398313835
159.9999999999952,10.051575115581038
160.99999999999514,9.92538188701344
161.99999999999508,9.800773622119952
162.99999999999503,9.677730479802946
163.99999999999497,9.556232838695365
164.9999999999949,9.43626127646626
165.99999999999486,9.317796561506551
166.9999999999948,9.200819657449774
167.99999999999474,9.085311738123865
168.99999999999469,8.97125420838458
169.99999999999463,8.858628725267664
170.99999999999457,8.747417214162565
171.99999999999451,8.637601876116044
172.99999999999446,8.52916518454146
173.9999999999944,8.422089872021678
174.99999999999434,8.316358910011665
175.9999999999943,8.211955485629682
176.99999999999423,8.108862980118534
177.99999999999417,8.007064952934773
178.99999999999412,7.90654513397911
179.99999999999406,7.807287424576558
180.999999999994,7.7092759058881075
181.99999999999395,7.612494851904905
182.9999999999939,7.51692874334861
183.99999999999383,7.422562278816229
184.99999999999378,7.32938038031397
185.99999999999372,7.23736819170398
186.99999999999366,7.146511070211094
187.9999999999936,7.056794572641257
188.99999999999355,6.968204439030588
189.9999999999935,6.880726576868872
190.99999999999343,6.794347048765731
191.99999999999338,6.7090520655489705
192.99999999999332,6.624827985522067
193.99999999999326,6.541661319253727
194.9999999999932,6.45953873812096
195.99999999999315,6.378447084115612
196.9999999999931,6.298373378282012
197.99999999999304,6.219304825582472
198.99999999999298,6.141228814866805
199.99999999999292,6.064132913741594
200.99999999999287,5.988004859243399
201.9999999999928,5.912832546081158
202.99999999999275,5.838604014655733
203.9999999999927,5.765307441014422
204.99999999999264,5.692931130390355
205.99999999999258,5.621463515141174
206.99999999999253,5.550893156931896
207.99999999999247,5.481208752115591
208.9999999999924,5.412399138638394
209.99999999999235,5.3444533025527745
210.9999999999923,5.27736038239785
211.99999999999224,5.2111096702416955
212.99999999999218,5.1456906089469365
213.99999999999213,5.081092786044704
214.99999999999207,5.017305925306744
215.999999999992,4.9543198775471335
216.99999999999196,4.892124612283484
217.9999999999919,4.830710211637289
218.99999999999184,4.770066867323475
219.9999999999918,4.710184880894639
220.99999999999173,4.65105466671716
221.99999999999167,4.592666756609221
222.99999999999162,4.535011804773452
223.99999999999156,4.478080591659972
224.9999999999915,4.421864025685021
225.99999999999145,4.366353142231704
226.9999999999914,4.311539099958295
227.99999999999133,4.257413175005729
228.99999999999127,4.20396675411264
229.99999999999122,4.151191327833073
230.99999999999116,4.099078484980546
231.9999999999911,4.0476199091192955
232.99999999999105,3.996807377462986
233.999999999991,3.946632762026686
234.99999999999093,3.8970880324188335
235.99999999999088,3.848165259349774
236.99999999999082,3.799856617829542
237.99999999999076,3.752154389142279
238.9999999999907,3.705050960983817
239.99999999999065,3.6585388255617173
240.9999999999906,3.612610575892491
241.99999999999054,3.567258900897165
242.99999999999048,3.5224765801211064
243.99999999999042,3.478256478946873
244.99999999999037,3.434591545029691
245.9999999999903,3.3914748064011673
246.99999999999025,3.3488993713238293
247.9999999999902,3.3068584296159793
248.99999999999014,3.265345254878235
249.99999999999008,3.2243532068962044
250.99999999999002,3.1838757334942622
251.99999999998997,3.1439063712655946
252.9999999999899,3.1044387448656154
253.99999999998985,3.0654665648698587
254.9999999999898,3.0269836244962853
255.99999999998974,2.988983795714487
256.99999999998994,2.9514610253684483
257.99999999999017,2.914409331909297
258.9999999999904,2.8778228031826854
259.9999999999906,2.8416955954794134
260.99999999999085,2.8060219337900443
261.9999999999911,2.770796112961712
262.9999999999913,2.736012499286664
263.99999999999153,2.7016655319883727
264.99999999999176,2.6677497241205543
265.999999999992,2.6342596625411208
266.9999999999922,2.601190006832204
267.99999999999244,2.5685354872626287
268.99999999999267,2.5362909020836133
269.9999999999929,2.504451114573331
270.9999999999931,2.4730110502792826
271.99999999999335,2.441965694846623
272.9999999999936,2.411310092683122
273.9999999999938,2.381039346529128
274.99999999999403,2.351148617813753
275.99999999999426,2.321633127524925
276.9999999999945,2.2924881572311415
277.9999999999947,2.2637090498817387
278.99999999999494,2.2352912100786955
279.99999999999517,2.20723010363885
280.9999999999954,2.179521256422154
281.9999999999956,2.1521602525552948
282.99999999999585,2.125142732299444
283.9999999999961,2.0984643898731252
284.9999999999963,2.072120971536384
285.99999999999653,2.0461082741750367
286.99999999999676,2.0204221445107295
287.999999999997,1.9950584789294794
288.9999999999972,1.9700132237965817
289.99999999999744,1.9452823760344495
290.99999999999767,1.9208619836991936
291.9999999999979,1.8967481463072695
292.9999999999981,1.8729370147292193
293.99999999999835,1.849424790567438
294.9999999999986,1.8262077250466004
295.9999999999988,1.8032821175454596
296.99999999999903,1.7806443139671715
297.99999999999926,1.7582907051697456
298.9999999999995,1.7362177256558633
299.9999999999997,1.7144218526592576
300.99999999999994,1.69289960567782
302.00000000000017,1.6716475464108302
303.0000000000004,1.6506622789784344
304.0000000000006,1.6299404502514514
305.00000000000085,1.6094787501073105
306.0000000000011,1.5892739114541468
307.0000000000013,1.5693227099223102
308.00000000000153,1.5496219631973829
309.00000000000176,1.530168530045104
310.000000000002,1.51095930914043
311.0000000000022,1.4919912378485838
312.00000000000244,1.4732612911092646
313.0000000000027,1.4547664805473577
314.0000000000029,1.4365038538817079
315.0000000000031,1.418470494639869
316.00000000000335,1.400663522124719
317.0000000000036,1.3830800915312407
318.0000000000038,1.3657173940875171
319.00000000000404,1.3485726570968661
320.00000000000426,1.3316431437860516
321.0000000000045,1.314926152910461
322.0000000000047,1.2984190181208066
323.00000000000495,1.282119107145721
324.0000000000052,1.2660238208806411
325.0000000000054,1.2501305924888995
326.0000000000056,1.2344368866138833
327.00000000000585,1.2189401987741246
328.0000000000061,1.2036380549728571
329.0000000000063,1.1885280115088916
330.00000000000654,1.1736076549360621
331.00000000000676,1.1588746020917873
332.000000000007,1.1443265001063827
333.0000000000072,1.1299610263143558
334.00000000000745,1.1157758880142814
335.0000000000077,1.1017688220587405
336.0000000000079,1.0879375942926688
337.00000000000813,1.074279998889549
338.00000000000836,1.0607938576541707
339.0000000000086,1.0474770193647849
340.0000000000088,1.0343273592164015
341.00000000000904,1.0213427784037943
342.00000000000927,1.008521203852893
343.0000000000095,0.9958605880791621
344.0000000000097,0.9833589091274735
345.00000000000995,0.9710141705345191
346.0000000000102,0.958824401254188
347.0000000000104,0.9467876554979275
348.00000000001063,0.934902012463013
349.00000000001086,0.9231655759469131
350.0000000000111,0.9115764738702612
351.0000000000113,0.9001328577493176
352.00000000001154,0.8888329021677666
353.00000000001177,0.8776748042959454
354.000000000012,0.866656783494019
355.0000000000122,0.8557770810171682
356.00000000001245,0.8450339598196402
357.0000000000127,0.8344257044350976
358.0000000000129,0.8239506208969399
359.00000000001313,0.8136070366567113
360.00000000001336,0.8033933004620495
361.0000000000136,0.7933077821667228
362.0000000000138,0.7833488724613995
363.00000000001404,0.773514982531415
364.00000000001427,0.7638045436631278
365.0000000000145,0.7542160068305389
366.0000000000147,0.7447478422968752
367.00000000001495,0.7353985392615291
368.0000000000152,0.7261666055724416
369.0000000000154,0.7170505675100999
370.00000000001563,0.7080489696348801
371.00000000001586,0.6991603746774947
372.0000000000161,0.6903833634451236
373.0000000000163,0.6817165347146468
374.00000000001654,0.673158505089176
375.00000000001677,0.6647079088034884
376.000000000017,0.6563633974758216
377.0000000000172,0.6481236398152411
378.00000000001745,0.639987321302982
379.0000000000177,0.6319531438711163
380.0000000000179,0.624019825601722
381.00000000001813,0.6161861004648268
382.00000000001836,0.6084507181049688
383.0000000000186,0.6008124436762186
384.0000000000188,0.5932700577160579
385.00000000001904,0.5858223560415478
386.00000000001927,0.57846814964802
387.0000000000195,0.5712062645915692
388.0000000000197,0.5640355418414557
389.00000000001995,0.5569548370959438
390.0000000000202,0.549963020563466
391.0000000000204,0.543058976718506
392.00000000002063,0.5362416040467769
393.00000000002086,0.5295098147961412
394.0000000000211,0.5228625347481397
395.0000000000213,0.5162987030203953
396.00000000002154,0.50981727190371
397.00000000002177,0.5034172067307703
398.000000000022,0.49709748576746754
399.0000000000222,0.4908571001140993
400.00000000002245,0.48469505360278925
401.0000000000227,0.4786103626793898
402.0000000000229,0.4726020562623704
403.00000000002314,0.46666917557673804
404.00000000002336,0.4608107739666918
405.0000000000236,0.4550259166952819
406.0000000000238,0.44931368074198474
407.00000000002404,0.4436731546093322
408.0000000000243,0.438103438147662
409.0000000000245,0.4326036424032233
410.0000000000247,0.42717288949015814
411.00000000002495,0.42181031248230616
412.0000000000252,0.41651505531728167
413.0000000000254,0.41128627270351037
414.00000000002564,0.40612313002115485
415.00000000002586,0.4010248032099556
416.0000000000261,0.39599047864042525
417.0000000000263,0.3910193529687925
418.00000000002655,0.3861106329797617
419.0000000000268,0.3812635354237724
420.000000000027,0.37647728685655885
421.0000000000272,0.3717511234882363
422.00000000002746,0.3670842910471249
423.0000000000277,0.36247604466052646
424.0000000000279,0.3579256487513701
425.00000000002814,0.35343237694675206
426.00000000002836,0.34899551199245815
427.0000000000286,0.3446143456669454
428.0000000000288,0.3402881786890174
429.00000000002905,0.3360163206153301
430.0000000000293,0.3317980897264503
431.0000000000295,0.3276328129029083
432.00000000002973,0.32351982549495
433.00000000002996,0.3194584711910736
434.0000000000302,0.31544810189069433
435.0000000000304,0.311488077585419
436.00000000003064,0.30757776625166994
437.00000000003087,0.30371654375518237
438.0000000000311,0.2999037937656943
439.0000000000313,0.2961389076783889
440.00000000003155,0.292421284537711
441.0000000000318,0.2887503309591708
442.000000000032,0.2851254610456428
443.00000000003223,0.28154609629624583
444.00000000003246,0.27801166550775014
445.0000000000327,0.27452160467024994
446.0000000000329,0.27107535686016243
447.00000000003314,0.26767237213423334
448.00000000003337,0.2643121074280675
449.0000000000336,0.26099402646180125
450.0000000000338,0.25771759965416063
451.00000000003405,0.25448230404457367
452.0000000000343,0.2512876232215868
453.0000000000345,0.24813304725485025
454.00000000003473,0.24501807262756162
455.00000000003496,0.24194220216653847
456.0000000000352,0.23890494496794484
457.0000000000354,0.23590581631789753
458.00000000003564,0.23294433760848157
459.00000000003587,0.2300200362508219
460.0000000000361,0.227132445587578
461.0000000000363,0.2242811048074139
462.00000000003655,0.2214655588636538
463.0000000000368,0.21868535839854045
464.000000000037,0.21594005967347915
465.00000000003723,0.21322922450458123
466.00000000003746,0.21055242020195258
467.0000000000377,0.20790921951066746
468.0000000000379,0.20529920055130993
469.00000000003814,0.20272194675834498
470.00000000003837,0.20017704681529674
471.0000000000386,0.19766409458659653
472.0000000000388,0.19518268904682684
473.00000000003905,0.19273243420875633
474.0000000000393,0.19031293905189933
475.0000000000395,0.18792381745330222
476.00000000003973,0.18556468812186871
477.00000000003996,0.1832351745369031
478.0000000000402,0.18093490489080072
479.0000000000404,0.1786635120351246
480.00000000004064,0.17642063342880446
481.00000000004087,0.17420591108697736
482.0000000000411,0.17201899152908767
483.0000000000413,0.16985952572523733
484.00000000004155,0.16772716904034216
485.0000000000418,0.1656215811762659
486.000000000042,0.16354242611265885
487.00000000004223,0.16148937204759498
488.00000000004246,0.15946209133922615
489.0000000000427,0.15746026044953515
490.0000000000429,0.15548355989091736
491.00000000004314,0.15353167417583377
492.00000000004337,0.15160429176926526
493.0000000000436,0.14970110504326967
494.0000000000438,0.14782181023267377
495.00000000004405,0.1459661073908815
496.0000000000443,0.14413370034493417
497.0000000000445,0.14232429664928495
498.00000000004474,0.14053760753816527
499.00000000004496,0.13877334787684023
500.0000000000452,0.1370312361123824
501.0000000000454,0.13531099422477882
502.00000000004565,0.13361234767918923
503.0000000000459,0.13193502538001334
504.0000000000461,0.13027875962712623
505.0000000000463,0.12864328607429362
506.00000000004655,0.12702834368943683
507.0000000000468,0.1254336747161681
508.000000000047,0.1238590246358905
509.00000000004724,0.12230414212979018
510.00000000004746,0.12076877904020827
511.0000000000477,0.11925269033114225
512.0000000000479,0.11775563404792151
513.0000000000481,0.11627737127637171
514.0000000000483,0.11481766610197178
515.0000000000485,0.1133762855695812
516.0000000000488,0.11195299964426679
517.000000000049,0.11054758117359932
518.0000000000492,0.10915980585156451
519.0000000000495,0.10778945218398762
520.0000000000497,0.10643630145515802
521.0000000000499,0.10510013769520186
522.0000000000501,0.10378074764771218
523.0000000000504,0.10247792073720942
524.0000000000506,0.10119144903615018
525.0000000000508,0.09992112723140058
526.000000000051,0.0986667525902885
527.0000000000513,0.0974281249265178
528.0000000000515,0.09620504656632442
529.0000000000517,0.09499732231526714
530.000000000052,0.09380475942597817
531.0000000000522,0.092627167567063
532.0000000000524,0.0914643587931752
533.0000000000526,0.09031614751612516
534.0000000000529,0.08918235047675711
535.0000000000531,0.0880627867172607
536.0000000000533,0.0869572775535879
537.0000000000535,0.0858656465477188
538.0000000000538,0.08478771947963659
539.000000000054,0.0837233243190154
540.0000000000542,0.0826722911967541
541.0000000000545,0.08163445237658683
542.0000000000547,0.08060964222704278
543.0000000000549,0.0795976971940123
544.0000000000551,0.07859845577410599
545.0000000000554,0.07761175848888803
546.0000000000556,0.0766374478599506
547.0000000000558,0.07567536838468733
548.000000000056,0.07472536651255646
549.0000000000563,0.07378729062159749
550.0000000000565,0.07286099099499042
551.0000000000567,0.07194631979751187
552.000000000057,0.07104313105183327
553.0000000000572,0.07015128061470512
554.0000000000574,0.06927062615315042
555.0000000000576,0.06840102712084503
556.0000000000579,0.06754234473487146
557.0000000000581,0.06669444195300654
558.0000000000583,0.06585718345164085
559.0000000000585,0.06503043560435129
560.0000000000588,0.06421406646106795
561.000000000059,0.06340794572771322
562.0000000000592,0.06261194474615543
563.0000000000595,0.061825936474316806
564.0000000000597,0.0610497954663066
565.0000000000599,0.060283397852504333
566.0000000000601,0.05952662131958442
567.0000000000604,0.058779345090538414
568.0000000000606,0.05804144990479863
569.0000000000608,0.057312817998591704
570.000000000061,0.05659333308564514
571.0000000000613,0.055882880338340976
572.0000000000615,0.055181346369361034
573.0000000000617,0.05448861921381307
574.000000000062,0.05380458831177602
575.0000000000622,0.05312914449116544
576.0000000000624,0.05246217995080699
577.0000000000626,0.05180358824361298
578.0000000000629,0.051153264259787265
579.0000000000631,0.05051110421002583
580.0000000000633,0.04987700560872713
581.0000000000636,0.04925086725726619
582.0000000000638,0.04863258922741389
583.000000000064,0.04802207284499017
584.0000000000642,0.04741922067382894
585.0000000000645,0.04682393650010569
586.0000000000647,0.04623612531704081
587.0000000000649,0.045655693309955114
588.0000000000651,0.04508254784162164
589.0000000000654,0.04451659743783867
590.0000000000656,0.043957751773146474
591.0000000000658,0.04340592165662291
592.000000000066,0.04286101901771716
593.0000000000663,0.042322956892113385
594.0000000000665,0.04179164940764618
595.0000000000667,0.041267011770314686
596.000000000067,0.04074896025045478
597.0000000000672,0.04023741216912887
598.0000000000674,0.039732285884778874
599.0000000000676,0.039233500780167456
600.0000000000679,0.03874097724960351
601.0000000000681,0.03825463668642573
602.0000000000683,0.037774401470697674
603.0000000000686,0.03730019495706013
604.0000000000688,0.036831941462689775
605.000000000069,0.036369566255324996
606.0000000000692,0.035912995541340344
607.0000000000695,0.03546215645387273
608.0000000000697,0.03501697704102275
609.0000000000699,0.034577386254167605
610.0000000000701,0.034143313936428
611.0000000000704,0.03371469081132616
612.0000000000706,0.03329144847166062
613.0000000000708,0.032873519368606226
614.000000000071,0.0324608368010291
615.0000000000713,0.0320533349049913
616.0000000000715,0.03165094864340967
617.0000000000717,0.031253613795830845
618.000000000072,0.030861266948289993
619.0000000000722,0.030473845483231825
620.0000000000724,0.030091287569486997
621.0000000000726,0.02971353215231276
622.0000000000729,0.029340518943517673
623.0000000000731,0.02897218841169855
624.0000000000733,0.02860848177261723
625.0000000000736,0.02824934097973994
626.0000000000738,0.027894708714951692
627.000000000074,0.02754452837944559
628.0000000000742,0.027198744084774757
629.0000000000745,0.02685730064404545
630.0000000000747,0.0265201435632254
631.0000000000749,0.0261872190325417
632.0000000000751,0.025858473917948568
633.0000000000754,0.02553385575265434
634.0000000000756,0.02521331272870716
635.0000000000758,0.02489679368864937
636.000000000076,0.02458424811725673
637.0000000000763,0.02427562613338223
638.0000000000765,0.02397087848192215
639.0000000000767,0.023669956525917423
640.000000000077,0.023372812238794435
641.0000000000772,0.023079398196741572
642.0000000000774,0.02278966757120951
643.0000000000776,0.0225035741215185
644.0000000000779,0.02222107218755406
645.0000000000781,0.021942116682534738
646.0000000000783,0.02166666308584045
647.0000000000786,0.021394667435896998
648.0000000000788,0.0211260863231196
649.000000000079,0.020860876882923988
650.0000000000792,0.02059899678881789
651.0000000000795,0.020340404245585697
652.0000000000797,0.020085057982577523
653.0000000000799,0.019832917247108565
654.0000000000801,0.019583941797969535
655.0000000000804,0.019338091899042262
656.0000000000806,0.01909532831301069
657.0000000000808,0.018855612295154388
658.0000000000811,0.01861890558721211
659.0000000000813,0.018385170411305076
660.0000000000815,0.018154369463914032
661.0000000000817,0.01792646590990898
662.000000000082,0.01770142337663531
663.0000000000822,0.017479205948063622
664.0000000000824,0.01725977815901209
665.0000000000827,0.01704310498944986
666.0000000000829,0.01682915185888758
667.0000000000831,0.016617884620857577
668.0000000000833,0.01640926955748177
669.0000000000836,0.01620327337412205
670.0000000000838,0.01599986319410486
671.000000000084,0.01579900655351093
672.0000000000842,0.015600671396021885
673.0000000000845,0.01540482606781761
674.0000000000847,0.01521143931252159
675.0000000000849,0.015020480266194824
676.0000000000852,0.01483191845238192
677.0000000000854,0.014645723777215017
678.0000000000856,0.014461866524581457
679.0000000000858,0.014280317351360396
680.0000000000861,0.014101047282731429
681.0000000000863,0.013924027707555511
682.0000000000865,0.013749230373825598
683.0000000000867,0.013576627384182272
684.000000000087,0.013406191191488047
685.0000000000872,0.013237894594454187
686.0000000000874,0.013071710733314552
687.0000000000877,0.012907613085543345
688.0000000000879,0.01274557546161546
689.0000000000881,0.01258557200081091
690.0000000000883,0.01242757716706633
691.0000000000886,0.01227156574487755
692.0000000000888,0.012117512835257157
693.000000000089,0.011965393851749849
694.0000000000892,0.01181518451650696
695.0000000000895,0.011666860856419112
696.0000000000897,0.011520399199304582
697.0000000000899,0.011375776170149383
698.0000000000902,0.011232968687394497
699.0000000000904,0.011091953959266022
700.0000000000906,0.010952709480145045
701.0000000000908,0.01081521302697542
702.0000000000911,0.010679442655709416
703.0000000000913,0.010545376697792598
704.0000000000915,0.01041299375669032
705.0000000000917,0.010282272704458521
706.000000000092,0.010153192678361265
707.0000000000922,0.010025733077536318
708.0000000000924,0.009899873559709008
709.0000000000927,0.009775594037953125
710.0000000000929,0.009652874677496452
711.0000000000931,0.00953169589256792
712.0000000000933,0.00941203834328321
713.0000000000936,0.009293882932565922
714.0000000000938,0.009177210803102525
715.000000000094,0.009062003334330234
716.0000000000942,0.008948242139458135
717.0000000000945,0.008835909062522795
718.0000000000947,0.008724986175480117
719.0000000000949,0.00861545577533506
720.0000000000952,0.008507300381310668
721.0000000000954,0.008400502732056836
722.0000000000956,0.008295045782898473
723.0000000000958,0.008190912703121745
724.0000000000961,0.008088086873296407
725.0000000000963,0.007986551882632016
726.0000000000965,0.007886291526365767
727.0000000000967,0.007787289803180172
728.000000000097,0.007689530912649612
729.0000000000972,0.0075929992527153595
730.0000000000974,0.007497679417189653
731.0000000000977,0.007403556193289675
732.0000000000979,0.007310614559202654
733.0000000000981,0.0072188396816831165
734.0000000000983,0.007128216913682907
735.0000000000986,0.007038731792013964
736.0000000000988,0.006950370035043291
737.000000000099,0.006863117540418908
738.0000000000992,0.006776960382825178
739.0000000000995,0.006691884811765974
740.0000000000997,0.006607877249374098
741.0000000000999,0.0065249242882459355
742.0000000001002,0.006443012689300751
743.0000000001004,0.0063621293796646515
744.0000000001006,0.006282261450579548
745.0000000001008,0.006203396155337946
746.0000000001011,0.006125520907244156
747.0000000001013,0.00604862327760259
748.0000000001015,0.005972690993733246
749.0000000001017,0.005897711937014228
750.000000000102,0.005823674140950582
751.0000000001022,0.005750565789268437
752.0000000001024,0.005678375214033311
753.0000000001027,0.005607090893791401
754.0000000001029,0.005536701451732842
755.0000000001031,0.005467195653876389
756.0000000001033,0.005398562407275135
757.0000000001036,0.005330790758243416
758.0000000001038,0.0052638698906052415
759.000000000104,0.00519778912396467
760.0000000001043,0.005132537911998587
761.0000000001045,0.005068105840772109
762.0000000001047,0.00500448262707656
763.0000000001049,0.00494165811678969
764.0000000001052,0.004879622283257528
765.0000000001054,0.004818365225697009
766.0000000001056,0.004757877167618566
767.0000000001058,0.004698148455267837
768.0000000001061,0.004639169556085882
769.0000000001063,0.004580931057187528
770.0000000001065,0.004523423663857718
771.0000000001068,0.004466638198065973
772.000000000107,0.004410565596999177
773.0000000001072,0.004355196911613026
774.0000000001074,0.004300523305202279
775.0000000001077,0.004246536051989872
776.0000000001079,0.0041932265357347695
777.0000000001081,0.0041405862483581395
778.0000000001083,0.004088606788587338
779.0000000001086,0.004037279860617074
780.0000000001088,0.003986597272787129
781.000000000109,0.003936550936276083
782.0000000001093,0.0038871328638106204
783.0000000001095,0.003838335168390245
784.0000000001097,0.0037901500620273164
785.0000000001099,0.0037425698545025094
786.0000000001102,0.003695586952135842
787.0000000001104,0.0036491938565734175
788.0000000001106,0.0036033831635899436
789.0000000001108,0.00355814756190695
790.0000000001111,0.0035134798320265253
791.0000000001113,0.0034693728450802003
792.0000000001115,0.0034258195616925545
793.0000000001118,0.0033828130308590754
794.000000000112,0.0033403463888378015
795.0000000001122,0.0032984128580544124
796.0000000001124,0.003257005746020469
797.0000000001127,0.0032161184442647183
798.0000000001129,0.0031757444272774143
799.0000000001131,0.003135877251467714
800.0000000001133,0.0030965105541342465
801.0000000001136,0.003057638052448866
802.0000000001138,0.0030192535424536145
803.000000000114,0.0029813508980707304
804.0000000001143,0.002943924070125524
805.0000000001145,0.0029069670853818144
806.0000000001147,0.0028704740455895547
807.0000000001149,0.002834439126544333
808.0000000001152,0.002798856577158404
809.0000000001154,0.00276372071854301
810.0000000001156,0.002729025943101831
811.0000000001158,0.0026947667136354853
812.0000000001161,0.0026609375624570496
813.0000000001163,0.0026275330905186555
814.0000000001165,0.002594547966549145
815.0000000001168,0.002561976926202823
816.000000000117,0.0025298147712191914
817.0000000001172,0.002498056368593568
818.0000000001174,0.002466696649758371
819.0000000001177,0.0024357306097748284
820.0000000001179,0.0024051533065348376
821.0000000001181,0.002374959859972729
822.0000000001183,0.0023451454512866967
823.0000000001186,0.002315705322169732
824.0000000001188,0.0022866347740499544
825.000000000119,0.0022579291673402824
826.0000000001193,0.0022295839206974196
827.0000000001195,0.002201594510290173
828.0000000001197,0.002173956469077073
829.0000000001199,0.002146665386093258
830.0000000001202,0.0021197169057465474
831.0000000001204,0.0020931067271225453
832.0000000001206,0.002066830603298632
833.0000000001208,0.002040884340666613
834.0000000001211,0.0020152637982638454
835.0000000001213,0.0019899648871126324
836.0000000001215,0.0019649835695677497
837.0000000001218,0.0019403158586719638
838.000000000122,0.0019159578175194807
